id,name,label
http://data.europa.eu/esco/skill/7b7a4d5c-f0d6-4e76-8eee-4c052efea07d,counsel patient on family concerns,Skill
http://data.europa.eu/esco/skill/02e235f4-a30a-412a-a06e-1c471ad28678,follow procedures to control substances hazardous to health,Skill
http://data.europa.eu/esco/skill/59fe85c4-8202-46ac-b6a5-e28ea25d1848,forecast account metrics,Skill
http://data.europa.eu/esco/skill/081d7679-5070-4777-bece-a28c49f15636,environmental policy,Skill
http://data.europa.eu/esco/skill/000709ed-2be5-4193-b056-45a97698d828,apply anti-oppressive practices,Skill
http://data.europa.eu/esco/skill/11c56452-fcec-4b00-9695-cca4728e5048,marketing analytics,Skill
http://data.europa.eu/esco/skill/0194a8eb-c262-411a-ad3f-f3d587630562,peform small vessel administrative duties,Skill
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,identify support mechanisms to develop your professional practice,Skill
http://data.europa.eu/esco/skill/0162b701-6bb4-400a-b557-7996053d7daf,maintain personal hygiene standards when cleaning,Skill
http://data.europa.eu/esco/skill/0023e7a5-43da-4b68-bee3-726ef21f986d,apply diplomatic principles,Skill
http://data.europa.eu/esco/skill/19fad65e-26e4-432a-af72-b5a0371e0957,types of concrete forms,Skill
http://data.europa.eu/esco/skill/dfaf0c99-3887-4a49-be53-c480075075f1,use treatment verification systems,Skill
http://data.europa.eu/esco/skill/0458f6a0-cb54-4ff5-a543-b2c5354e17c0,keep up with digital transformation of industrial processes,Skill
http://data.europa.eu/esco/skill/1a90e24e-c548-4104-8554-011870b0a891,prepare reports on sanitation,Skill
http://data.europa.eu/esco/skill/01a6e6ae-32d5-440a-bdb3-c9ed8a1f57c0,human dynamics as part of hospitality security,Skill
http://data.europa.eu/esco/skill/1d4ddf05-510a-424a-85d3-2305558665c5,research ocean energy projects,Skill
http://data.europa.eu/esco/skill/08fd2839-670c-4f16-8024-97437f2035ab,plan marketing strategy,Skill
http://data.europa.eu/esco/skill/4bc32339-2e0c-43bb-b6f1-9cd7c250ddc6,personnel planning in emergency response,Skill
http://data.europa.eu/esco/skill/0afb2715-a6ee-4ad9-ac8a-fb904dd99b61,participate in governmental tenders,Skill
http://data.europa.eu/esco/skill/07469451-ae47-49af-98ea-99f8ef9d283c,general principles of food law,Skill
http://data.europa.eu/esco/skill/0833f2b7-b513-4d81-a93a-f9dee77d4fe1,market trends in sporting equipment,Skill
http://data.europa.eu/esco/skill/03134e63-81eb-439a-b6eb-7de49ae01bbd,assume responsibility for maintaining a safe ship environment,Skill
http://data.europa.eu/esco/skill/68828bd3-4137-4a1f-9a1c-57060418d56d,tend belt branding machine,Skill
http://data.europa.eu/esco/skill/2a8c1070-b7a6-4e4b-998a-21e885b6fb13,obtain healthcare user's medical status information,Skill
http://data.europa.eu/esco/skill/334cd662-0415-44ac-bc8a-e24b320b4284,communicate about youth's well-being,Skill
http://data.europa.eu/esco/skill/089af6fe-a65e-4271-a232-b2d97ba6f43a,help clients make decisions during counselling sessions,Skill
http://data.europa.eu/esco/skill/52120caa-3b67-4f5f-b46a-5de42777e2de,apply music therapy termination methods,Skill
http://data.europa.eu/esco/skill/5eb57e46-51c3-4265-a4dd-1f38e7fcf07a,monitor casino client satisfaction,Skill
http://data.europa.eu/esco/skill/02820870-3b92-480b-8475-8a521563ea3c,collect property financial information,Skill
http://data.europa.eu/esco/skill/06e347f2-2504-4ee8-b7f7-8d9542f56207,translate keywords into full texts,Skill
http://data.europa.eu/esco/skill/0b709c64-a57a-4976-86bd-34d2cf34fa4f,"apply knowledge of philosophy, ethics and religion",Skill
http://data.europa.eu/esco/skill/3cfa46e9-b7da-44ac-b09e-9596dffe0425,optimise choice of ICT solution,Skill
http://data.europa.eu/esco/skill/015cd017-b146-4c9d-ab10-5dfca451c30a,pursue excellence in the creation of food products,Skill
http://data.europa.eu/esco/skill/4012e28f-1826-4024-9772-7a4183d63b7f,provide feedback on job performance,Skill
http://data.europa.eu/esco/skill/af0f7625-b9fc-4f97-a71d-d7c7648bfc35,prepare paychecks,Skill
http://data.europa.eu/esco/skill/1110c92f-3059-445a-9436-0f4200d365f5,Sass,Skill
http://data.europa.eu/esco/skill/27e8f919-3ae1-42fc-b1e0-7d8f9ed972a7,zoo regulations,Skill
http://data.europa.eu/esco/skill/224ba28f-2024-42aa-8684-15ce482fa9ca,tend stamping press,Skill
http://data.europa.eu/esco/skill/6f0b7ef6-3561-408c-973c-e5d3d7231ccb,flavour tobacco leaves,Skill
http://data.europa.eu/esco/skill/18e644ff-cd44-4818-a379-ef2ccf28713e,shape candles,Skill
http://data.europa.eu/esco/skill/aea2e3d5-428d-474f-b696-4eb8c95f39a7,grade tobacco leaves,Skill
http://data.europa.eu/esco/skill/b4cea126-86f6-45dd-b4d8-bd9f2291e07f,operate railway communication systems,Skill
http://data.europa.eu/esco/skill/4e5687e3-3d3a-4f5e-b76a-93da0124d453,operational tactics for emergency responses,Skill
http://data.europa.eu/esco/skill/e585d690-ebfc-4b27-9dbc-7d655ce1176c,intubation,Skill
http://data.europa.eu/esco/skill/7b663720-0834-4291-bad3-96b4e48f80a1,oxidation,Skill
http://data.europa.eu/esco/skill/efb78e4e-037b-4af4-b009-a5e83c6cfd7e,sift powder,Skill
http://data.europa.eu/esco/skill/001115fb-569f-4ee6-8381-c6807ef2527f,show initiative,Skill
http://data.europa.eu/esco/skill/99474c7c-7096-4ff9-9e87-03db28727b00,calculate compensation payments,Skill
http://data.europa.eu/esco/skill/1a539b09-1fd9-4a86-9c5d-fde7499a2f9d,election law,Skill
http://data.europa.eu/esco/skill/0cdca366-d37e-4af6-a4e1-205129f7610c,reinforce body mould,Skill
http://data.europa.eu/esco/skill/03520ff5-9e68-434b-91fa-3ced9c085159,plan retail space,Skill
http://data.europa.eu/esco/skill/1f90c205-f869-4dcf-a374-c4fdeded9cbc,Malay,Skill
http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e,Latin,Skill
http://data.europa.eu/esco/skill/496932f1-0b6b-4f73-9432-d95c7ddcd43b,recruit employees,Skill
http://data.europa.eu/esco/skill/6542601c-92ee-4a03-abd9-fde0635727a2,respond to electrical power contingencies,Skill
http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,APL,Skill
http://data.europa.eu/esco/skill/3fc4af68-4d22-4be0-82d7-fa7267577612,collect mail,Skill
http://data.europa.eu/esco/skill/049b5d37-aab3-4b6a-a505-bf254a434b5d,understand written Latvian,Skill
http://data.europa.eu/esco/skill/fed2fe77-623b-42f7-9d46-a2e5454f069a,lasers,Skill
http://data.europa.eu/esco/skill/f5b55ae6-41be-4a62-af43-2aaa0fcc4dc4,prayer,Skill
http://data.europa.eu/esco/skill/17b8aac7-6444-4fcc-bb51-a158df61ffbc,electrical stimulation in acupuncture,Skill
http://data.europa.eu/esco/skill/f62ddf39-1f99-44ce-906c-5a3d650c82cb,ensure point of sale material availability,Skill
http://data.europa.eu/esco/skill/027f47ba-2435-47dc-9fd3-5f05c6a52e93,styles of boxes,Skill
http://data.europa.eu/esco/skill/8eaba8f3-98f7-40e6-96a9-181f1c121e44,massage theory,Skill
http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1,nutrition,Skill
http://data.europa.eu/esco/skill/3c134a08-521f-489d-9ff0-d84fcdc963eb,create SCORM packages,Skill
http://data.europa.eu/esco/skill/0fba68dc-6f5d-4974-b3cf-5d3215f7d363,edit negatives,Skill
http://data.europa.eu/esco/skill/b115cabc-c030-45b2-ac8e-922d45716183,biomass conversion,Skill
http://data.europa.eu/esco/skill/bc546a09-1103-4184-b757-3508ef5f8490,Urdu,Skill
http://data.europa.eu/esco/skill/00090cc1-1f27-439e-a4e0-19a87a501bfc,identify available services,Skill
http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,Perl,Skill
http://data.europa.eu/esco/skill/58cabf75-2520-4358-a210-2cbc628f4aa2,Persian,Skill
http://data.europa.eu/esco/skill/151174e2-2a27-4c1e-be68-6446278d34b7,exercise stewardship,Skill
http://data.europa.eu/esco/skill/3bc08c26-2f98-4730-bbb6-ec4a8566e3cf,procurement lifecycle,Skill
http://data.europa.eu/esco/skill/23a3d985-7945-465f-bb32-7af25cd065df,detect finger prints,Skill
http://data.europa.eu/esco/skill/c76d86b3-9860-4bc0-996d-cc724c669bcf,hair,Skill
http://data.europa.eu/esco/skill/02c1a369-f1e7-4f8e-8882-d7ded57f9cf4,empathise with outdoor groups,Skill
http://data.europa.eu/esco/skill/23b355ee-94db-4831-b16d-935adc5de1cd,prepare meat products for use in a dish,Skill
http://data.europa.eu/esco/skill/43f425aa-f45d-4bb4-a200-6f82fa211b66,languages,Skill
http://data.europa.eu/esco/skill/e434e71a-f068-44ed-8059-d1af9eb592d7,classical languages,Skill
http://data.europa.eu/esco/skill/03e0b95b-67d1-457a-b3f7-06c407cf6bec,handling and moving,Skill
http://data.europa.eu/esco/skill/15dfca7a-5dde-4199-bad3-c00600387258,handling and disposing of waste and hazardous materials,Skill
http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,disposing of non-hazardous waste or debris,Skill
http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,handling and disposing of hazardous materials,Skill
http://data.europa.eu/esco/skill/f8c676de-c871-424f-9a65-77059d07910a,handling and disposing of waste and hazardous materials,Skill
http://data.europa.eu/esco/skill/1cc5ff0b-afaa-4993-9de7-ab0d77b6cca2,moving and lifting,Skill
http://data.europa.eu/esco/skill/30b280e7-2468-440b-a78f-f1e7f515d60a,"positioning materials, tools or equipment",Skill
http://data.europa.eu/esco/skill/577ce84f-0d21-4f25-8307-99c53f6f8437,moving and lifting,Skill
http://data.europa.eu/esco/skill/682bb7ca-dbe9-4c33-9c7a-1ae56e28516e,"loading and unloading goods and, materials",Skill
http://data.europa.eu/esco/skill/e852a2ed-c32e-4a39-bc4c-65a78ffe6bf2,"moving or lifting materials, equipment, or supplies",Skill
http://data.europa.eu/esco/skill/e963cf1f-dc3c-48b2-a0fa-274f5e7f50f6,storing goods and materials,Skill
http://data.europa.eu/esco/skill/1d9e5893-d6b2-47b1-80ba-5f1cdcbf5e9a,"making moulds, casts, models and patterns",Skill
http://data.europa.eu/esco/skill/0f8f9438-8529-41b8-bb7a-4d91121e3192,making patterns and templates,Skill
http://data.europa.eu/esco/skill/480a0b1b-aae9-4b39-9a4f-1c2b8ddcbc46,making production moulds and casts,Skill
http://data.europa.eu/esco/skill/6d535249-ac7c-4e44-8ada-09305c3a3900,"making moulds, casts, models and patterns",Skill
http://data.europa.eu/esco/skill/74b7938e-f667-48ff-a26d-faed294ac6c9,making models,Skill
http://data.europa.eu/esco/skill/4364e0cd-66ad-4f0c-b96d-0ea6796067cb,tending plants and crops,Skill
http://data.europa.eu/esco/skill/762f3830-baa8-4a7e-a5de-b49037d80885,tending plants and crops,Skill
http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618,"planting, pruning and harvesting trees, crops and other plants",Skill
http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,cultivating land and crops,Skill
http://data.europa.eu/esco/skill/462f8805-3c0b-43c6-8bef-592b87939763,transforming and blending materials,Skill
http://data.europa.eu/esco/skill/8066edda-60e7-4e41-966b-4be09b049ab3,preparing industrial materials for processing or use,Skill
http://data.europa.eu/esco/skill/bf4822d3-1f66-499d-afc9-151a9ba33e58,preparing mixtures or solutions,Skill
http://data.europa.eu/esco/skill/c098d6c1-dfee-4b02-8ce5-c6d80c98e18b,transforming and blending materials,Skill
http://data.europa.eu/esco/skill/f1612d7a-0338-4b0f-a2a4-86b5168e2596,collecting and preparing specimens or materials for testing,Skill
http://data.europa.eu/esco/skill/56c3ea4b-7cea-44da-969c-c21b07a55030,washing and maintaining textiles and clothing,Skill
http://data.europa.eu/esco/skill/22d15a65-7262-4a6d-b981-53671b95ad29,washing and maintaining textiles and clothing,Skill
http://data.europa.eu/esco/skill/821ecf8f-3c2a-4b89-a9f1-b2aa7fb0b625,cleaning,Skill
http://data.europa.eu/esco/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,cleaning,Skill
http://data.europa.eu/esco/skill/3b86c15f-3f66-4e50-abf5-544f2a942a0b,cleaning outdoor spaces,Skill
http://data.europa.eu/esco/skill/7a8c9402-0550-4966-9ff6-0d65b0f6b1fb,"cleaning tools, equipment, workpieces and vehicles",Skill
http://data.europa.eu/esco/skill/d69e45d3-1f3f-4e6a-8933-82e949277811,cleaning interior and exterior of buildings,Skill
http://data.europa.eu/esco/skill/b8e142fe-e508-42b1-b037-efebcefac3a7,assembling and fabricating products,Skill
http://data.europa.eu/esco/skill/2ad2ee1c-afc9-402f-91ab-c9c0911b209d,fabricating precision instruments or jewellery,Skill
http://data.europa.eu/esco/skill/37f2f637-1f54-4ea1-b677-5ca6cac24993,fabricating medical and prosthetic devices,Skill
http://data.europa.eu/esco/skill/3eacdaa9-fe4a-49ba-a085-c798097cf8d4,fabricating tobacco products,Skill
http://data.europa.eu/esco/skill/528c2f16-139f-4a5b-8880-a6f02ed33f2a,fabricating garments and textile products,Skill
http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205,assembling electrical and electronic products,Skill
http://data.europa.eu/esco/skill/62023d5b-22ea-442e-ac46-39eb83c986fb,assembling furniture,Skill
http://data.europa.eu/esco/skill/827de17d-3fc1-4ba5-b4e0-850c51e750c8,assembling and fabricating products,Skill
http://data.europa.eu/esco/skill/bd1242ec-6dd5-4c7d-bf79-8de6be3b3815,assembling mechanical products,Skill
http://data.europa.eu/esco/skill/f289347f-a76d-4d03-a648-74b53ed1e636,fabricating food and related products,Skill
http://data.europa.eu/esco/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,using hand tools,Skill
http://data.europa.eu/esco/skill/424cce4d-71c9-47d9-93d6-4068403139f0,shaping materials to create products,Skill
http://data.europa.eu/esco/skill/51ffd92f-7ff4-4c38-83d4-7350fcfd6968,smoothing surfaces of objects or equipment,Skill
http://data.europa.eu/esco/skill/57216e88-a0d3-4b8c-af6c-b8232b4f48c2,using precision hand tools,Skill
http://data.europa.eu/esco/skill/72fe5d9f-4ec8-4fc4-b1d3-0dd83be0aa1a,cutting materials and drilling holes,Skill
http://data.europa.eu/esco/skill/74052f13-4cae-4600-a4d3-8103004683f3,using hand tools,Skill
http://data.europa.eu/esco/skill/b82b2bad-41dd-40af-8242-e7d59a2ce786,"hammering, nailing and riveting",Skill
http://data.europa.eu/esco/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,handling animals,Skill
http://data.europa.eu/esco/skill/3afcf547-cefc-493a-8abb-aaa8b7088e4f,"hunting, trapping and slaughtering animals",Skill
http://data.europa.eu/esco/skill/42f18b92-1c20-46ed-bde0-9bc64ff1e475,feeding and grooming animals,Skill
http://data.europa.eu/esco/skill/7194cdea-bca7-4c4a-8d49-3cb54b89d5a0,providing therapy or veterinary treatment for animals,Skill
http://data.europa.eu/esco/skill/77a2918f-5969-4545-a632-d3e6a853b2c5,training animals,Skill
http://data.europa.eu/esco/skill/9d0d6866-cd91-490b-9e3a-d0914ad95a2e,handling animals,Skill
http://data.europa.eu/esco/skill/e52cd6e7-f8dc-4f6f-b988-5554423f53fb,tending and breeding aquatic animals,Skill
http://data.europa.eu/esco/skill/edcfd6ef-1a42-4e0a-97e2-2a2d61cac181,tending and breeding animals,Skill
http://data.europa.eu/esco/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,moving and herding animals,Skill
http://data.europa.eu/esco/skill/f2840c73-9693-4cc0-8dc1-c44942263d5d,sorting and packaging goods and materials,Skill
http://data.europa.eu/esco/skill/35045957-e9e4-44b1-801a-9a49f6efaece,marking materials or objects for identification,Skill
http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,sorting materials or products,Skill
http://data.europa.eu/esco/skill/8da6cd59-61e1-43c4-8dfc-bc69d283ccc7,packaging objects,Skill
http://data.europa.eu/esco/skill/e5e3b8d7-a96d-41f4-acb6-563b0f7f2994,sorting and packaging goods and materials,Skill
http://data.europa.eu/esco/skill/ff565308-8f29-4f1d-a342-9a29bd8b7446,handling and moving,Skill
http://data.europa.eu/esco/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,handling and moving,Skill
http://data.europa.eu/esco/skill/0a2d70ee-d435-4965-9e96-702b2fb65740,information skills,Skill
http://data.europa.eu/esco/skill/0101f8a4-4243-4e67-813b-3e2a6274f7e2,monitoring developments in area of expertise,Skill
http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,monitoring developments in area of expertise,Skill
http://data.europa.eu/esco/skill/1e95cef2-9c35-4f9f-b6a9-cb458c3e5379,"monitoring, inspecting and testing",Skill
http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,monitoring quality of products,Skill
http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,monitoring safety or security,Skill
http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,monitoring operational activities,Skill
http://data.europa.eu/esco/skill/1893b4bc-0eb2-41de-96e3-9c8f1f1eac41,inspecting food safety and quality,Skill
http://data.europa.eu/esco/skill/47aa582a-3edb-45b5-9ef4-e87813ea327c,testing vehicles,Skill
http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595,"monitoring, inspecting and testing",Skill
http://data.europa.eu/esco/skill/5c2d5780-23ed-4372-bb8d-c1846ee404ae,monitoring financial and economic resources and activity,Skill
http://data.europa.eu/esco/skill/c5ff50d7-97d3-401e-90ac-e5ae756a52de,monitoring health conditions of humans and animals,Skill
http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763,testing and analysing substances,Skill
http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,monitoring environmental conditions,Skill
http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,testing electrical and mechanical systems or equipment,Skill
http://data.europa.eu/esco/skill/325a3d29-a235-4182-9128-782c0f4b2dcc,documenting and recording information,Skill
http://data.europa.eu/esco/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232,maintaining operational records,Skill
http://data.europa.eu/esco/skill/1034004c-0347-4765-8794-b65d2c92b379,documenting and recording information,Skill
http://data.europa.eu/esco/skill/1bc1cf2a-a7f6-4769-a13b-cc26a2214498,"preparing documentation for contracts, applications, or permits",Skill
http://data.europa.eu/esco/skill/20136935-e6a1-417b-81df-9b94d4c2c371,reporting incidents and defects,Skill
http://data.europa.eu/esco/skill/95bf4552-6d5b-41dc-b990-53ace372f705,"documenting technical designs, procedures, problems or activities",Skill
http://data.europa.eu/esco/skill/b32ef8a5-e3f7-40ef-8b40-913c003e1f4e,"preparing financial documents, records, reports, or budgets",Skill
http://data.europa.eu/esco/skill/b975836b-d9b9-4724-88da-9a82b856e74b,recording legal information,Skill
http://data.europa.eu/esco/skill/c1bd0ed6-053c-4703-981e-eaec5e57de18,maintaining or preparing medical documentation,Skill
http://data.europa.eu/esco/skill/3753e796-121e-46a3-9c27-dee31ce92c80,analysing and evaluating information and data,Skill
http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,analysing and evaluating information and data,Skill
http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,assessing land or real estate,Skill
http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30,performing risk analysis and management,Skill
http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d,analysing scientific and medical data,Skill
http://data.europa.eu/esco/skill/d94e1143-3a3a-4f6a-a881-df93bf56cf23,analysing financial and economic data,Skill
http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,analysing business operations,Skill
http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"evaluating systems, programmes, equipment and products",Skill
http://data.europa.eu/esco/skill/587e1cd6-a376-4c8f-8369-187c128d72a3,processing information,Skill
http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,gathering information from physical or electronic sources,Skill
http://data.europa.eu/esco/skill/70ac2c90-656a-4fa3-886c-5b9305db2087,processing information,Skill
http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,entering and transforming information,Skill
http://data.europa.eu/esco/skill/82c084ea-15e9-4d55-98dc-ede0f767baee,information skills,Skill
http://data.europa.eu/esco/skill/cd9c487e-09ad-4b82-854b-118feb01f2ed,information skills,Skill
http://data.europa.eu/esco/skill/8a57f720-70b3-41de-877c-7d723977dc88,measuring physical properties,Skill
http://data.europa.eu/esco/skill/23d7bd85-d8d5-4455-b64d-3b0998f2425d,measuring dimensions and related properties,Skill
http://data.europa.eu/esco/skill/347aa7ee-b640-41cc-ae7c-3c5eafda9fda,measuring physical properties,Skill
http://data.europa.eu/esco/skill/5dbb69d2-9e1b-4e0f-b8c0-0bac709729cf,weighing,Skill
http://data.europa.eu/esco/skill/c5b71c57-6f78-4c54-b332-ec75848f1095,"conducting studies, investigations and examinations",Skill
http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995,interpreting technical documentation and diagrams,Skill
http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,conducting academic or market research,Skill
http://data.europa.eu/esco/skill/8fde007e-ea4c-48c2-84c5-752834acd31d,"conducting studies, investigations and examinations",Skill
http://data.europa.eu/esco/skill/c4376e35-add7-43a0-8b2e-f5741f0df8fe,carrying out forensic and police investigations,Skill
http://data.europa.eu/esco/skill/d700aa7a-0ed8-4967-a32c-4cb6075ab3b9,diagnosing health conditions,Skill
http://data.europa.eu/esco/skill/dddd229b-61e1-480d-80d6-d9d9ee9b5f54,managing information,Skill
http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,managing information,Skill
http://data.europa.eu/esco/skill/e173eaf8-c99b-405a-b0ac-0e02ce3c268d,calculating and estimating,Skill
http://data.europa.eu/esco/skill/47b0d855-ea3c-45e9-8dcf-0e12e62261c4,calculating and estimating,Skill
http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,estimating resource needs,Skill
http://data.europa.eu/esco/skill/f55fac09-92a2-4a88-9a96-ee9fb5b18519,determining values of goods or services,Skill
http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,performing calculations,Skill
http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,working with computers,Skill
http://data.europa.eu/esco/skill/28d2ab6c-38a2-476e-85fe-7982fd242943,accessing and analysing digital data,Skill
http://data.europa.eu/esco/skill/258fea29-09db-4918-8235-0d7d529cd31c,"browsing, searching and filtering digital data",Skill
http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,accessing and analysing digital data,Skill
http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"managing, gathering and storing digital data",Skill
http://data.europa.eu/esco/skill/75c1ab73-5b00-48a0-818e-93487ebdd7e1,setting up and protecting computer systems,Skill
http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,resolving computer problems,Skill
http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,protecting ict devices,Skill
http://data.europa.eu/esco/skill/24aa32e7-5b7c-42fd-b045-11f0c3d9b6e3,setting up and protecting computer systems,Skill
http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,setting up computer systems,Skill
http://data.europa.eu/esco/skill/842ebeb2-d252-4bde-98fe-e0463f7009db,using digital tools to control machinery,Skill
http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,using digital tools to control machinery,Skill
http://data.europa.eu/esco/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"using digital tools for collaboration, content creation and problem solving",Skill
http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"using word processing, publishing and presentation software",Skill
http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,using digital tools for collaboration and productivity,Skill
http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,using computer aided design and drawing tools,Skill
http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,using digital tools for processing sound and images,Skill
http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,"using digital tools for collaboration, content creation and problem solving",Skill
http://data.europa.eu/esco/skill/d6e4373a-ef2c-4b64-9dc6-4140846f6609,programming computer systems,Skill
http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programming computer systems,Skill
http://data.europa.eu/esco/skill/f5328159-dfe9-4f25-b8e7-a03fb0d3a991,working with computers,Skill
http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,working with computers,Skill
http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,constructing,Skill
http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,building and repairing structures,Skill
http://data.europa.eu/esco/skill/24a39c1b-b8cc-4210-8b74-b388a90e8f59,"joining parts using soldering, welding or brazing techniques",Skill
http://data.europa.eu/esco/skill/58beed15-8cf0-4bea-a24a-ad595768bba6,building and repairing structures,Skill
http://data.europa.eu/esco/skill/58edb789-d085-4e7d-8b6e-b70913bebfca,installing and assembling building fixtures,Skill
http://data.europa.eu/esco/skill/5d1d2d04-5510-4918-a437-7f57d570483a,installing roofing,Skill
http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,installing wooden and metal components,Skill
http://data.europa.eu/esco/skill/8eb65708-6a1c-4a11-8b51-ed9331962142,installing and assembling rigging equipment,Skill
http://data.europa.eu/esco/skill/97ff8a90-ec21-4f13-9b58-22cc9fc47221,installing structural masonry materials,Skill
http://data.europa.eu/esco/skill/d9be4ab0-f7d9-4b27-bd01-6cf1d43d1865,installing concrete components,Skill
http://data.europa.eu/esco/skill/57a45369-afc1-4f5a-b157-6f18de506bab,constructing,Skill
http://data.europa.eu/esco/skill/59c46f34-bffd-4859-adf4-3839c2a73821,constructing,Skill
http://data.europa.eu/esco/skill/9f6f5c32-2770-4257-bd66-adc29442ff20,installing interior or exterior infrastructure,Skill
http://data.europa.eu/esco/skill/0edd863d-b02d-4714-a1a2-835d6dd23c55,installing insulation materials,Skill
http://data.europa.eu/esco/skill/2c7252b7-59b8-40eb-ac7c-17f78a94f7e7,installing interior or exterior infrastructure,Skill
http://data.europa.eu/esco/skill/583b1fb5-be8d-41f0-aa81-0b6bef4793c2,installing plumbing or piping equipment or systems,Skill
http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"installing heating, ventilation and air conditioning equipment",Skill
http://data.europa.eu/esco/skill/d5f302db-adff-4bae-b7d4-37293b397193,finishing interior or exterior of structures,Skill
http://data.europa.eu/esco/skill/5ea47148-5289-49f2-80f8-bb1f54b37de0,applying protective or decorative solutions or coatings,Skill
http://data.europa.eu/esco/skill/81d95361-e7dd-4f75-a243-d646a7dd6a28,finishing interior or exterior of structures,Skill
http://data.europa.eu/esco/skill/8984a92c-416e-498f-abd3-a9dd819e5c03,installing floor and wall coverings,Skill
http://data.europa.eu/esco/skill/da230865-9d2a-42d9-a42e-37d89753109e,applying material to fill gaps in surfaces,Skill
